Date,OilReturn,RollingAR1Coefficient,RollingResidualStd,ResidualVolatilityThreshold,ShockRegime,Innovation,StandardizedInnovation,InnovationShock
2017-05-26,0.0182375875497808,0.08625848960075601,0.01721687898247448,0.040845172297776226,0,0.0236421485355232,1.3731959526223754,0
2017-05-29,0.0,0.042633419118041346,0.017336748513238843,0.040845172297776226,0,0.0003303728283340485,0.01905621622657595,0
2017-05-30,-0.0028152039505866,0.04458222320665146,0.017334939681934947,0.040845172297776226,0,-0.00174757273815142,-0.1008121614621248,0
2017-05-31,-0.0273542264534611,0.044475675578045104,0.017336404703560602,0.040845172297776226,0,-0.026130834713981164,-1.5072810747556173,0
2017-06-01,0.0008274721200325,0.046987169678054226,0.016191147229662098,0.040845172297776226,0,0.002732759317837291,0.16878108012203671,0
2017-06-02,-0.0145805540759962,-0.01716834452283372,0.01600825524245217,0.040845172297776226,0,-0.014235365744868136,-0.8892515473589826,0
2017-06-05,-0.0054702429695647,-0.03939062723106708,0.015973009016691717,0.040845172297776226,0,-0.005739369167500721,-0.3593167174389689,0
2017-06-06,0.0165293019512104,-0.036255555787183265,0.015987744345413883,0.040845172297776226,0,0.016695442057529524,1.0442650130516158,0
2017-06-07,-0.0526156917256317,-0.043291843004943195,0.01602496114558715,0.040845172297776226,0,-0.05205090615836589,-3.2481143439589135,1
2017-06-08,-0.0017513139327349,-0.0778571582884929,0.01708669313169055,0.040845172297776226,0,-0.0047349382044499806,-0.27711261435766815,0
2017-06-09,0.0041543735271578,-0.06477439293149377,0.017095851115325397,0.040845172297776226,0,0.005231156902352315,0.3059898490612672,0
2017-06-12,0.0054401178666032,-0.0648570065444184,0.017107939657831188,0.040845172297776226,0,0.006839336262917332,0.39977556618202204,0
2017-06-13,0.008212710954627,-0.0618006850074684,0.0170751709768411,0.040845172297776226,0,0.009383661006708916,0.549550046639995,0
2017-06-14,-0.0379473098975062,-0.06984557059308766,0.016945221294912504,0.040845172297776226,0,-0.037001917120045406,-2.1836195866709964,0
